id,Shipment Number,Destination,Transportation Mode,Actual Delivery Date,SLA Delivery Date,Cargo Ready Date,SLA ,Carrier,, 
6284,HKG171720,IMU,AIR,2022-06-02 15:00,2022-06-15 0:00,2022-05-25 0:00,21,CARRIER 3,,
6285,HKG171721,IMU,AIR,2022-06-02 15:00,2022-06-15 0:00,2022-05-25 0:00,21,CARRIER 3,,
6286,HKG171722,IMU,AIR,2022-06-03 15:00,2022-06-15 0:00,2022-05-25 0:00,21,CARRIER 3,,
6287,HKG171723,IMU,AIR,2022-06-02 15:00,2022-06-15 0:00,2022-05-25 0:00,21,CARRIER 3,,
6322,HKG171724,IMU,AIR,2022-06-07 9:00,2022-06-18 0:00,2022-05-28 0:00,21,CARRIER 3,,
6323,HKG171725,IMU,AIR,2022-06-07 9:00,2022-06-18 0:00,2022-05-28 0:00,21,CARRIER 3,,
6324,HKG171726,IMU,AIR,2022-06-07 9:00,2022-06-18 0:00,2022-05-28 0:00,21,CARRIER 3,,
6325,HKG171735,IMU,AIR,2022-06-08 9:00,2022-06-20 0:00,2022-05-30 0:00,21,CARRIER 3,,
6326,HKG171736,IMU,AIR,2022-06-08 9:00,2022-06-20 0:00,2022-05-30 0:00,21,CARRIER 3,,
6327,HKG171737,IMU,AIR,2022-06-10 15:00,2022-06-20 0:00,2022-05-30 0:00,21,CARRIER 3,,
6328,HKG171738,IMU,AIR,2022-06-10 15:00,2022-06-20 0:00,2022-05-30 0:00,21,CARRIER 3,,
6329,HKG171739,IMU,AIR,2022-06-10 15:00,2022-06-20 0:00,2022-05-30 0:00,21,CARRIER 3,,
1526,1007986,IMU,AIR,2021-01-06 9:02,2021-01-07 0:00,2020-12-24 0:00,14,CARRIER 1,,
1533,1012257,IMU,AIR,2021-01-12 9:13,2021-01-12 0:00,2020-12-29 0:00,14,CARRIER 1,,
1534,1013469,IMU,AIR,2021-01-15 8:00,2021-01-13 0:00,2020-12-30 0:00,14,CARRIER 1,,
1535,1013531,IMC,AIR,2021-01-08 12:00,2021-01-13 0:00,,14,CARRIER 1,,
1537,1013558,BRS,AIR,2021-01-08 12:00,2021-01-13 0:00,2020-12-30 0:00,14,CARRIER 1,,
1539,1013614,IMU,AIR,2021-01-12 9:13,2021-01-13 0:00,2020-12-30 0:00,14,CARRIER 1,,
1540,1013619,IMU,AIR,2021-01-12 9:13,2021-01-12 0:00,2020-12-29 0:00,14,CARRIER 1,,
1547,1018134,IMU,AIR,2021-01-15 8:00,2021-01-22 0:00,2021-01-08 0:00,14,CARRIER 1,,
1550,1020262,IMU,AIR,2021-01-15 8:00,2021-01-22 0:00,2021-01-08 0:00,14,CARRIER 1,,
1554,1025834,IMU,AIR,2021-01-22 3:30,2021-01-29 0:00,2021-01-15 0:00,14,CARRIER 1,,
1558,1031089,IMU,AIR,2021-02-02 12:39,2021-02-05 0:00,2021-01-22 0:00,14,CARRIER 1,,
1559,1031104,IMU,AIR,2021-01-29 9:00,2021-02-05 0:00,2021-01-22 0:00,14,CARRIER 1,,
1563,1031226,BRS,AIR,2021-02-02 12:00,2021-02-06 0:00,2021-01-23 0:00,14,CARRIER 1,,
1564,1031385,IMU,AIR,2021-01-29 9:00,2021-02-05 0:00,2021-01-22 0:00,14,CARRIER 1,,
1565,1031412,BRS,AIR,2021-02-01 12:00,2021-02-06 0:00,2021-01-23 0:00,14,CARRIER 1,,
1566,1031419,BRS,AIR,2021-02-04 12:00,2021-02-06 0:00,2021-01-23 0:00,14,CARRIER 1,,
1567,1031634,BRS,AIR,2021-02-01 12:00,2021-02-06 0:00,2021-01-23 0:00,14,CARRIER 1,,
1569,1034835,IMU,AIR,2021-01-29 9:00,2021-02-05 0:00,2021-01-22 0:00,14,CARRIER 1,,
1571,1036535,BRS,AIR,2021-01-29 12:00,2021-02-05 0:00,2021-01-22 0:00,14,CARRIER 1,,
1572,1040038,IMU,AIR,2021-02-09 9:30,2021-02-11 0:00,2021-01-28 0:00,14,CARRIER 1,,
1574,1040086,BRS,AIR,2021-02-08 12:00,2021-02-15 0:00,2021-02-01 0:00,14,CARRIER 1,,
1576,1040089,IMU,AIR,2021-02-09 9:30,2021-02-11 0:00,2021-01-28 0:00,14,CARRIER 1,,
1577,1040090,IMU,AIR,2021-02-09 9:30,2021-02-11 0:00,2021-01-28 0:00,14,CARRIER 1,,
1579,1040093,BRS,AIR,2021-02-04 12:00,2021-02-11 0:00,2021-01-28 0:00,14,CARRIER 1,,
1588,1040823,BRS,AIR,2021-02-05 12:00,2021-02-11 0:00,2021-01-28 0:00,14,CARRIER 1,,
1592,1045984,BRS,AIR,2021-02-16 12:00,2021-02-19 0:00,2021-02-05 0:00,14,CARRIER 1,,
1593,1045986,BRS,AIR,2021-02-16 12:00,2021-02-19 0:00,2021-02-05 0:00,14,CARRIER 1,,
1602,1051644,BRS,AIR,2021-03-05 12:00,2021-03-11 0:00,2021-02-25 0:00,14,CARRIER 1,,
1606,1054527,IMU,AIR,2021-02-25 7:30,2021-03-04 0:00,2021-02-18 0:00,14,CARRIER 1,,
1610,1060478,IMU,AIR,2021-03-15 8:00,2021-03-12 0:00,2021-02-26 0:00,14,CARRIER 1,,
1611,1060482,IMU,AIR,2021-03-10 8:00,2021-03-12 0:00,2021-02-26 0:00,14,CARRIER 1,,
1612,1060486,IMU,AIR,2021-03-05 12:00,2021-03-12 0:00,2021-02-26 0:00,14,CARRIER 1,,
1614,1062009,BRS,AIR,2021-03-04 12:00,2021-03-12 0:00,2021-02-26 0:00,14,CARRIER 1,,
1637,1075150,IMU,AIR,2021-03-18 7:30,2021-03-24 0:00,2021-03-10 0:00,14,CARRIER 1,,
1649,1077457,IMU,AIR,2021-03-29 9:14,2021-03-26 0:00,2021-03-12 0:00,14,CARRIER 1,,
1656,1082648,IMU,AIR,2021-03-30 9:08,2021-04-01 0:00,2021-03-18 0:00,14,CARRIER 1,,
1657,1082653,IMU,AIR,2021-04-01 7:48,2021-04-01 0:00,2021-03-18 0:00,14,CARRIER 1,,
1658,1082655,IMU,AIR,2021-03-26 8:00,2021-04-02 0:00,2021-03-19 0:00,14,CARRIER 1,,
1659,1082657,IMU,AIR,2021-04-02 8:02,2021-04-02 0:00,2021-03-19 0:00,14,CARRIER 1,,
1661,1083345,IMU,AIR,2021-03-29 7:30,2021-04-02 0:00,2021-03-19 0:00,14,CARRIER 1,,
1666,1090060,IMU,AIR,2021-04-02 8:10,,2021-03-25 0:00,14,CARRIER 1,,
1667,1090062,BRS,AIR,2021-03-30 12:00,2021-04-08 0:00,2021-03-25 0:00,14,CARRIER 1,,
1674,1090927,IMU,AIR,2021-04-02 8:05,2021-04-08 0:00,2021-03-25 0:00,14,CARRIER 1,,
1682,1097788,IMU,AIR,2021-04-12 7:53,2021-04-15 0:00,2021-04-01 0:00,14,CARRIER 1,,
1683,1097891,IMU,AIR,2021-04-15 9:01,2021-04-14 0:00,2021-03-31 0:00,14,CARRIER 1,,
1684,1097893,IMU,AIR,2021-04-13 8:00,2021-04-14 0:00,2021-03-31 0:00,14,CARRIER 1,,
1686,1098809,BRS,AIR,2021-04-26 12:00,2021-04-15 0:00,2021-04-01 0:00,14,CARRIER 1,,
1687,1099289,IMU,AIR,2021-04-12 7:52,2021-04-15 0:00,2021-04-01 0:00,14,CARRIER 1,,
1692,1104207,IMC,AIR,2021-04-22 10:00,2021-04-23 0:00,2021-04-09 0:00,14,CARRIER 1,,
1693,1104217,IMU,AIR,2021-04-20 8:30,2021-04-23 0:00,2021-04-09 0:00,14,CARRIER 1,,
1694,1104220,IMU,AIR,2021-04-19 7:25,2021-04-23 0:00,2021-04-09 0:00,14,CARRIER 1,,
1695,1104227,IMC,AIR,2021-04-22 12:00,2021-04-23 0:00,2021-04-09 0:00,14,CARRIER 1,,
1697,1104259,IMC,AIR,2021-04-23 12:00,2021-04-24 0:00,2021-04-10 0:00,14,CARRIER 1,,
1699,1104263,IMC,AIR,2021-04-22 12:00,2021-04-24 0:00,2021-04-10 0:00,14,CARRIER 1,,
1700,1104267,IMC,AIR,2021-04-22 12:00,2021-04-24 0:00,2021-04-10 0:00,14,CARRIER 1,,
1701,1104271,IMC,AIR,2021-04-22 12:00,2021-04-24 0:00,2021-04-10 0:00,14,CARRIER 1,,
1707,1110603,IMC,AIR,2021-04-28 12:00,2021-05-01 0:00,2021-04-17 0:00,14,CARRIER 1,,
1709,1111043,IMU,AIR,2021-04-23 9:03,2021-05-01 0:00,2021-04-17 0:00,14,CARRIER 1,,
1710,1111061,BRS,AIR,2021-04-27 12:00,2021-05-01 0:00,2021-04-17 0:00,14,CARRIER 1,,
1711,1111067,BRS,AIR,2021-04-26 12:00,2021-05-01 0:00,2021-04-17 0:00,14,CARRIER 1,,
1712,1111080,IMU,AIR,2021-04-23 9:00,2021-04-30 0:00,2021-04-16 0:00,14,CARRIER 1,,
1713,1111086,IMU,AIR,2021-04-23 9:03,2021-04-30 0:00,2021-04-16 0:00,14,CARRIER 1,,
1714,1111103,IMU,AIR,2021-04-23 9:00,2021-04-30 0:00,2021-04-16 0:00,14,CARRIER 1,,
1715,1111108,IMU,AIR,2021-04-28 7:30,2021-04-30 0:00,2021-04-16 0:00,14,CARRIER 1,,
1716,1111116,IMU,AIR,2021-04-28 7:30,2021-04-30 0:00,2021-04-16 0:00,14,CARRIER 1,,
1717,1111135,IMU,AIR,2021-04-28 7:30,2021-05-01 0:00,2021-04-17 0:00,14,CARRIER 1,,
1718,1111138,IMU,AIR,2021-04-28 7:30,2021-05-01 0:00,2021-04-17 0:00,14,CARRIER 1,,
1719,1111883,BRS,AIR,2021-04-26 12:00,2021-05-01 0:00,2021-04-17 0:00,14,CARRIER 1,,
1720,1112150,BRS,AIR,2021-04-29 12:00,2021-05-04 0:00,2021-04-20 0:00,14,CARRIER 1,,
1721,1112998,IMU,AIR,2021-04-28 7:30,2021-04-30 0:00,2021-04-16 0:00,14,CARRIER 1,,
1732,1120499,IMU,AIR,2021-05-12 9:30,2021-05-08 0:00,2021-04-24 0:00,14,CARRIER 1,,
1733,1120517,IMU,AIR,2021-05-12 9:30,2021-05-08 0:00,2021-04-24 0:00,14,CARRIER 1,,
1734,1120525,IMU,AIR,2021-05-12 9:00,2021-05-08 0:00,2021-04-24 0:00,14,CARRIER 1,,
1735,1120532,IMU,AIR,2021-05-12 9:30,2021-05-08 0:00,2021-04-24 0:00,14,CARRIER 1,,
1736,1120540,IMC,AIR,2021-05-06 9:00,2021-05-08 0:00,2021-04-24 0:00,14,CARRIER 1,,
1737,1120542,IMC,AIR,2021-05-11 12:00,2021-05-08 0:00,2021-04-24 0:00,14,CARRIER 1,,
1744,1123132,IMC,AIR,2021-05-11 12:00,2021-05-07 0:00,2021-04-23 0:00,14,CARRIER 1,,
1748,1129816,IMU,AIR,2021-05-07 8:57,2021-05-11 0:00,2021-04-27 0:00,14,CARRIER 1,,
1749,1129826,IMU,AIR,2021-05-07 8:30,2021-05-11 0:00,,14,CARRIER 1,,
1750,1129833,IMU,AIR,2021-05-05 8:37,2021-05-11 0:00,2021-04-27 0:00,14,CARRIER 1,,
1751,1129839,IMU,AIR,2021-05-07 8:57,2021-05-11 0:00,2021-04-27 0:00,14,CARRIER 1,,
1752,1129845,IMU,AIR,2021-05-12 9:30,2021-05-11 0:00,2021-04-27 0:00,14,CARRIER 1,,
1753,1130278,IMU,AIR,2021-05-12 9:30,2021-05-12 0:00,2021-04-28 0:00,14,CARRIER 1,,
1754,1130288,IMU,AIR,2021-05-07 9:21,2021-05-12 0:00,2021-04-28 0:00,14,CARRIER 1,,
1755,1130297,IMU,AIR,2021-05-12 9:30,2021-05-12 0:00,2021-04-28 0:00,14,CARRIER 1,,
1756,1130304,IMU,AIR,2021-05-07 9:21,2021-05-12 0:00,2021-04-28 0:00,14,CARRIER 1,,
1757,1130352,IMU,AIR,2021-05-07 9:22,2021-05-14 0:00,2021-04-30 0:00,14,CARRIER 1,,
1758,1130365,IMC,AIR,2021-05-12 12:00,2021-05-14 0:00,2021-04-30 0:00,14,CARRIER 1,,
1762,1131149,BRS,AIR,2021-05-11 12:00,2021-05-14 0:00,2021-04-30 0:00,14,CARRIER 1,,
1769,1138606,IMU,AIR,2021-05-19 8:30,2021-05-21 0:00,2021-05-07 0:00,14,CARRIER 1,,
1770,1138611,IMU,AIR,2021-05-19 8:30,2021-05-21 0:00,2021-05-07 0:00,14,CARRIER 1,,
1772,1138615,IMU,AIR,2021-05-14 8:30,2021-05-22 0:00,2021-05-08 0:00,14,CARRIER 1,,
1773,1138623,IMC,AIR,2021-05-20 10:00,2021-05-22 0:00,2021-05-08 0:00,14,CARRIER 1,,
1774,1138635,BRS,AIR,2021-05-18 12:00,2021-05-22 0:00,2021-05-08 0:00,14,CARRIER 1,,
1775,1138643,BRS,AIR,2021-05-19 12:00,2021-05-22 0:00,2021-05-08 0:00,14,CARRIER 1,,
1776,1138661,BRS,AIR,2021-05-19 12:00,2021-05-22 0:00,2021-05-08 0:00,14,CARRIER 1,,
1777,1138742,IMU,AIR,2021-05-19 8:30,2021-05-21 0:00,2021-05-07 0:00,14,CARRIER 1,,
1778,1138750,IMU,AIR,2021-05-19 8:30,2021-05-21 0:00,2021-05-07 0:00,14,CARRIER 1,,
1779,1138759,IMU,AIR,2021-05-14 9:30,2021-05-21 0:00,2021-05-07 0:00,14,CARRIER 1,,
1781,1138769,IMC,AIR,2021-05-20 12:00,2021-05-22 0:00,2021-05-08 0:00,14,CARRIER 1,,
1782,1138775,IMC,AIR,2021-05-20 10:30,2021-05-22 0:00,2021-05-08 0:00,14,CARRIER 1,,
1783,1138818,IMU,AIR,2021-05-19 8:30,2021-05-21 0:00,2021-05-07 0:00,14,CARRIER 1,,
1785,1139503,IMU,AIR,2021-05-14 9:00,2021-05-21 0:00,2021-05-07 0:00,14,CARRIER 1,,
1789,1142749,IMU,AIR,2021-05-28 14:32,2021-05-21 0:00,2021-05-07 0:00,14,CARRIER 1,,
1791,1146829,SCH,AIR,2021-06-02 12:00,2021-06-02 0:00,2021-05-19 0:00,14,CARRIER 1,,
1796,1149860,BRS,AIR,2021-05-20 12:00,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1798,1149867,IMU,AIR,2021-05-24 9:30,2021-05-27 0:00,2021-05-13 0:00,14,CARRIER 1,,
1799,1149869,IMU,AIR,2021-05-23 10:30,2021-05-27 0:00,2021-05-13 0:00,14,CARRIER 1,,
1800,1149873,IMU,AIR,2021-05-26 7:30,2021-05-27 0:00,2021-05-13 0:00,14,CARRIER 1,,
1801,1149877,IMU,AIR,2021-05-25 8:30,2021-05-27 0:00,2021-05-13 0:00,14,CARRIER 1,,
1802,1149878,IMU,AIR,2021-05-25 7:30,2021-05-27 0:00,2021-05-13 0:00,14,CARRIER 1,,
1803,1149883,IMU,AIR,2021-05-26 7:30,2021-05-28 0:00,2021-05-14 0:00,14,CARRIER 1,,
1804,1149889,IMU,AIR,2021-05-24 10:30,2021-05-28 0:00,2021-05-14 0:00,14,CARRIER 1,,
1805,1149895,IMU,AIR,2021-05-25 23:00,2021-05-28 0:00,2021-05-14 0:00,14,CARRIER 1,,
1806,1149901,IMU,AIR,2021-05-24 9:43,2021-05-28 0:00,2021-05-14 0:00,14,CARRIER 1,,
1807,1149937,IMU,AIR,2021-05-26 7:30,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1808,1149941,IMU,AIR,2021-05-25 7:30,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1809,1149955,IMU,AIR,2021-05-25 7:42,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1810,1149970,IMU,AIR,2021-05-25 8:30,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1811,1149985,IMC,AIR,2021-05-28 12:00,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1812,1149998,IMC,AIR,2021-06-01 10:00,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1813,1150010,IMU,AIR,2021-05-28 13:30,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1816,1150039,IMC,AIR,2021-05-31 9:00,2021-05-29 0:00,2021-05-15 0:00,14,CARRIER 1,,
1818,1150146,IMU,AIR,2021-05-24 7:30,2021-05-28 0:00,2021-05-14 0:00,14,CARRIER 1,,
1819,1154025,IMU,AIR,2021-05-28 14:10,2021-06-03 0:00,2021-05-20 0:00,14,CARRIER 1,,
1820,1155203,IMU,AIR,2021-06-04 9:00,2021-06-05 0:00,2021-05-22 0:00,14,CARRIER 1,,
1824,1155329,BRS,AIR,2021-05-26 12:00,2021-06-05 0:00,2021-05-22 0:00,14,CARRIER 1,,
1825,1155378,IMC,AIR,2021-06-03 9:00,2021-06-05 0:00,2021-05-22 0:00,14,CARRIER 1,,
1827,1155388,BRS,AIR,2021-05-27 12:00,2021-06-05 0:00,2021-05-22 0:00,14,CARRIER 1,,
1828,1155412,IMU,AIR,2021-06-04 9:00,2021-06-05 0:00,2021-05-22 0:00,14,CARRIER 1,,
1829,1155415,IMU,AIR,2021-05-28 13:30,2021-06-05 0:00,2021-05-22 0:00,14,CARRIER 1,,
1834,1158124,IMU,AIR,2021-05-28 14:11,2021-06-04 0:00,2021-05-21 0:00,14,CARRIER 1,,
1835,1158125,IMC,AIR,2021-06-03 12:00,2021-06-04 0:00,2021-05-21 0:00,14,CARRIER 1,,
1840,1167617,IMU,AIR,2021-06-08 8:30,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1841,1167621,IMC,AIR,2021-06-09 10:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1842,1167623,IMU,AIR,2021-06-15 7:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1843,1167628,IMU,AIR,2021-06-15 7:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1844,1167630,IMU,AIR,2021-06-15 13:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1845,1167631,IMU,AIR,2021-06-15 7:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1846,1167633,IMU,AIR,2021-06-15 7:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1847,1167646,IMU,AIR,2021-06-08 9:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1848,1167649,IMU,AIR,2021-06-15 13:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1849,1167652,IMU,AIR,2021-06-09 7:00,2021-06-12 0:00,2021-05-29 0:00,14,CARRIER 1,,
1850,1167658,IMU,AIR,2021-06-09 7:00,2021-06-12 0:00,2021-05-29 0:00,14,CARRIER 1,,
1851,1167659,IMU,AIR,2021-06-15 7:00,2021-06-10 0:00,2021-05-27 0:00,14,CARRIER 1,,
1852,1167663,BRS,AIR,2021-06-03 12:00,2021-06-12 0:00,2021-05-29 0:00,14,CARRIER 1,,
1853,1167665,IMU,AIR,2021-06-09 7:00,2021-06-12 0:00,2021-05-29 0:00,14,CARRIER 1,,
1854,1167670,BRS,AIR,2021-06-04 12:00,2021-06-12 0:00,2021-05-29 0:00,14,CARRIER 1,,
1855,1167675,IMU,AIR,2021-06-09 7:00,2021-06-12 0:00,2021-05-29 0:00,14,CARRIER 1,,
1856,1167679,IMC,AIR,2021-06-14 12:00,2021-06-12 0:00,2021-05-29 0:00,14,CARRIER 1,,
1859,1168463,BRS,AIR,2021-06-03 12:00,2021-06-12 0:00,,14,CARRIER 1,,
1862,1177588,IMU,AIR,2021-06-15 7:00,2021-06-18 0:00,2021-06-04 0:00,14,CARRIER 1,,
1863,1177590,IMU,AIR,2021-06-15 13:00,2021-06-18 0:00,2021-06-04 0:00,14,CARRIER 1,,
1864,1177595,IMU,AIR,2021-06-15 13:30,2021-06-18 0:00,2021-06-04 0:00,14,CARRIER 1,,
1865,1177611,IMU,AIR,2021-06-15 12:00,2021-06-19 0:00,2021-06-05 0:00,14,CARRIER 1,,
1866,1177615,IMU,AIR,2021-06-15 13:00,2021-06-19 0:00,2021-06-05 0:00,14,CARRIER 1,,
1867,1177617,IMC,AIR,2021-06-17 10:30,2021-06-19 0:00,2021-06-05 0:00,14,CARRIER 1,,
1870,1177641,BRS,AIR,2021-06-11 12:00,2021-06-19 0:00,2021-06-05 0:00,14,CARRIER 1,,
1875,1178568,IMU,AIR,2021-06-15 7:00,2021-06-18 0:00,2021-06-04 0:00,14,CARRIER 1,,
1876,1183199,IMU,AIR,2021-07-02 8:00,2021-06-18 0:00,2021-06-04 0:00,14,CARRIER 1,,
1877,1184632,IMU,AIR,2021-06-25 7:30,2021-06-24 0:00,2021-06-10 0:00,14,CARRIER 1,,
1879,1184647,IMU,AIR,2021-06-22 8:00,2021-06-24 0:00,2021-06-10 0:00,14,CARRIER 1,,
1880,1184650,IMU,AIR,2021-06-21 7:00,2021-06-24 0:00,2021-06-10 0:00,14,CARRIER 1,,
1882,1184657,IMU,AIR,2021-06-25 7:30,2021-06-25 0:00,2021-06-11 0:00,14,CARRIER 1,,
1883,1184667,IMC,AIR,2021-06-24 12:00,2021-06-25 0:00,2021-06-11 0:00,14,CARRIER 1,,
1884,1184668,IMU,AIR,2021-06-25 7:00,2021-06-25 0:00,2021-06-11 0:00,14,CARRIER 1,,
1885,1184676,BRS,AIR,2021-06-16 12:00,2021-06-25 0:00,2021-06-11 0:00,14,CARRIER 1,,
1886,1184696,IMU,AIR,2021-06-23 8:00,2021-06-25 0:00,2021-06-11 0:00,14,CARRIER 1,,
1887,1184727,BRS,AIR,2021-06-16 12:00,2021-06-25 0:00,2021-06-11 0:00,14,CARRIER 1,,
1888,1184812,IMU,AIR,2021-06-25 7:30,2021-06-25 0:00,2021-06-11 0:00,14,CARRIER 1,,
1893,1186607,BRS,AIR,2021-06-16 12:00,2021-06-25 0:00,2021-06-11 0:00,14,CARRIER 1,,
1896,1193500,IMU,AIR,2021-07-01 8:30,2021-07-03 0:00,2021-06-19 0:00,14,CARRIER 1,,
1897,1193512,IMU,AIR,2021-06-30 8:00,2021-07-03 0:00,2021-06-19 0:00,14,CARRIER 1,,
1898,1193562,IMU,AIR,2021-07-01 8:30,2021-07-03 0:00,2021-06-19 0:00,14,CARRIER 1,,
1899,1193575,BRS,AIR,2021-06-25 10:00,2021-07-03 0:00,2021-06-19 0:00,14,CARRIER 1,,
1902,1193600,IMU,AIR,2021-06-30 8:00,2021-07-03 0:00,2021-06-19 0:00,14,CARRIER 1,,
1903,1193616,IMU,AIR,2021-06-30 8:00,2021-07-03 0:00,2021-06-19 0:00,14,CARRIER 1,,
1905,1193632,BRS,AIR,2021-06-25 10:00,2021-07-03 0:00,2021-06-19 0:00,14,CARRIER 1,,
1906,1193674,IMU,AIR,2021-06-30 8:00,2021-07-03 0:00,2021-06-19 0:00,14,CARRIER 1,,
1909,1201780,IMU,AIR,2021-07-08 9:00,2021-07-10 0:00,2021-06-26 0:00,14,CARRIER 1,,
1910,1201789,IMU,AIR,2021-07-06 7:30,2021-07-10 0:00,2021-06-26 0:00,14,CARRIER 1,,
1912,1201818,BRS,AIR,2021-07-02 12:00,2021-07-10 0:00,2021-06-26 0:00,14,CARRIER 1,,
1913,1201836,BRS,AIR,2021-07-05 12:00,2021-07-10 0:00,2021-06-26 0:00,14,CARRIER 1,,
1914,1201866,IMU,AIR,2021-07-08 8:30,2021-07-10 0:00,2021-06-26 0:00,14,CARRIER 1,,
1915,1202518,BRS,AIR,2021-07-02 12:00,2021-07-10 0:00,2021-06-26 0:00,14,CARRIER 1,,
1918,1209454,IMU,AIR,2021-07-13 10:00,2021-07-13 0:00,2021-06-29 0:00,14,CARRIER 1,,
1919,1211000,IMU,AIR,2021-07-13 10:00,2021-07-16 0:00,2021-07-02 0:00,14,CARRIER 1,,
1920,1211002,IMU,AIR,2021-07-14 11:00,2021-07-16 0:00,2021-07-02 0:00,14,CARRIER 1,,
1921,1211003,IMU,AIR,2021-07-13 0:00,2021-07-16 0:00,2021-07-02 0:00,14,CARRIER 1,,
1922,1211006,IMU,AIR,2021-07-13 0:00,2021-07-16 0:00,2021-07-02 0:00,14,CARRIER 1,,
1923,1211009,IMU,AIR,2021-07-14 11:00,2021-07-16 0:00,2021-07-02 0:00,14,CARRIER 1,,
1924,1211012,IMU,AIR,2021-07-13 11:30,2021-07-16 0:00,2021-07-02 0:00,14,CARRIER 1,,
1925,1211015,IMU,AIR,2021-07-13 10:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1927,1211026,BRS,AIR,2021-07-13 12:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1928,1211027,BRS,AIR,2021-07-12 12:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1929,1211030,IMU,AIR,2021-07-14 14:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1930,1211032,IMU,AIR,2021-07-13 0:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1931,1211033,IMU,AIR,2021-07-14 11:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1932,1211035,IMC,AIR,2021-07-30 12:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1933,1211036,BRS,AIR,2021-07-13 12:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1934,1211042,IMU,AIR,2021-07-14 23:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1935,1211045,IMU,AIR,2021-07-14 0:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1937,1211490,BRS,AIR,2021-07-13 12:00,2021-07-17 0:00,2021-07-03 0:00,14,CARRIER 1,,
1938,1211735,IMU,AIR,2021-07-14 11:00,2021-07-16 0:00,2021-07-02 0:00,14,CARRIER 1,,
1945,1218198,IMU,AIR,2021-07-26 8:30,2021-07-22 0:00,2021-07-08 0:00,14,CARRIER 1,,
1948,1218233,IMC,AIR,2021-07-23 12:00,2021-07-24 0:00,2021-07-10 0:00,14,CARRIER 1,,
1950,1218259,IMU,AIR,2021-07-28 10:30,2021-07-22 0:00,2021-07-08 0:00,14,CARRIER 1,,
1951,1218665,IMC,AIR,2021-07-20 12:00,2021-07-22 0:00,2021-07-08 0:00,14,CARRIER 1,,
1952,1219842,IMU,AIR,2021-07-29 7:30,2021-07-23 0:00,2021-07-09 0:00,14,CARRIER 1,,
1955,1227293,IMU,AIR,2021-07-29 7:30,2021-07-31 0:00,2021-07-17 0:00,14,CARRIER 1,,
1956,1227304,IMU,AIR,2021-08-03 10:00,2021-07-31 0:00,2021-07-17 0:00,14,CARRIER 1,,
1957,1227336,IMU,AIR,2021-08-03 9:30,2021-07-31 0:00,2021-07-17 0:00,14,CARRIER 1,,
1958,1227397,IMU,AIR,2021-07-28 10:00,2021-07-31 0:00,2021-07-17 0:00,14,CARRIER 1,,
1959,1227461,IMU,AIR,2021-07-28 11:00,2021-07-31 0:00,2021-07-17 0:00,14,CARRIER 1,,
1963,1227505,IMC,AIR,2021-08-03 12:00,2021-07-31 0:00,2021-07-17 0:00,14,CARRIER 1,,
1964,1227538,BRS,AIR,2021-07-22 12:00,2021-07-31 0:00,2021-07-17 0:00,14,CARRIER 1,,
1966,1227564,IMU,AIR,2021-07-28 10:00,2021-07-31 0:00,2021-07-17 0:00,14,CARRIER 1,,
1998,1236451,IMU,AIR,2021-08-05 0:00,2021-08-06 0:00,2021-07-23 0:00,14,CARRIER 1,,
1999,1236455,IMU,AIR,2021-08-05 9:00,2021-08-06 0:00,2021-07-23 0:00,14,CARRIER 1,,
2000,1236463,IMU,AIR,2021-08-05 9:00,2021-08-06 0:00,2021-07-23 0:00,14,CARRIER 1,,
